,rmse,mean,median,std,min,max,sse
DLIO.txt,8.974815129692308,8.794351335067413,8.683512254612765,1.790723654713923,4.338201140781623,15.013469807465393,431733.5634411451
FAST_LIO_sorted.txt,15.172008634115645,15.120714971080755,15.040383876834232,1.2465250727578603,10.68458837637225,19.606749316186768,926974.5098165481
Motion_model_sorted.txt,4.238414507317229,3.7391896475482884,3.2159369776690694,1.9956498479204348,0.2134851936110949,9.498335228944482,97491.4829469882
